80 1135.9637 3.9474 10.6619 118.8138 104.4606 102.3124 1.3254 
81 842.8931 4.6155 7.9278 65.8719 61.8207 118.1762 1.5562 
82 1004.4808 5.5520 5.3171 71.6699 106.7392 101.5737 1.5183 
83 1103.0604 3.8307 11.2689 28.3635 48.0330 113.1461 0.2426 
84 1015.2185 3.9590 8.6121 100.9082 105.3260 93.9176 0.7663 
85 844.4635 5.2842 10.2172 120.5388 49.7575 92.6865 0.2036 
86 890.0594 5.5916 7.1666 63.4196 68.3408 113.3016 0.6535 
87 942.0457 5.2216 0.3822 122.3375 24.0305 115.0068 1.9068 
88 1118.6507 0.6390 3.3883 69.3551 38.4262 93.0008 0.2733 
89 913.3443 0.4324 8.1153 114.2686 130.9626 104.9193 1.7737 
90 1066.6895 4.9475 8.4163 79.0482 125.1377 117.8137 0.0731 
91 1138.0528 4.7669 11.5140 75.5932 33.5435 99.9603 0.6697 
92 849.7157 4.4412 2.3986 115.1555 103.1333 99.9459 1.6918 
93 1197.0605 5.6394 2.1510 95.4879 54.7556 90.6840 0.9210 
94 831.6816 3.9550 5.7218 128.6917 89.6649 91.3064 0.4453 
95 878.2114 4.3969 2.2608 73.0318 115.9099 107.4951 1.4040 
96 1094.4635 5.5287 11.4819 80.1336 81.7216 106.5492 1.3356 
97 844.8139 5.8992 6.6320 52.6002 53.3415 98.1790 0.1484 
98 1143.2793 4.4262 2.9428 103.3434 104.1719 97.0004 1.9645 
99 1137.7466 1.8084 10.2758 108.4096 120.6524 110.9393 0.5615 
100 917.2331 1.7793 11.9979 77.6241 35.0113 104.7001 0.1895 
101 826.8070 2.7606 7.8570 102.9323 109.3522 90.3933 1.6677 
102 902.0075 4.0762 11.7046 99.5463 116.8265 112.3906 0.6634 
103 835.3181 4.1404 5.6276 28.2597 28.0254 100.3336 0.1716 
104 889.8074 2.3486 10.7534 59.7926 108.5639 114.3303 0.1912 
105 967.1069 5.2377 1.1948 43.6197 49.6586 103.7265 1.9605 
106 819.7730 3.7992 1.9136 100.3099 28.7299 93.7576 0.1502 
107 1085.4329 2.7020 8.1828 112.2873 35.2744 101.0791 1.7690 
108 1128.7864 3.6125 5.5664 80.8032 44.6097 118.3959 0.7268 
109 1147.1924 0.7963 2.1339 122.8905 68.3619 118.1846 0.2296 
110 968.3083 0.8960 2.2217 125.7419 118.9305 118.6378 0.6571 
111 826.8372 1.5387 6.3078 72.4423 136.7472 115.0152 0.2791 
112 866.6717 2.4193 11.4973 30.5914 59.7360 98.5481 1.3941 
113 1197.6761 4.6778 9.1994 129.7555 75.8135 100.8573 1.6026 
114 919.4242 5.0341 11.1173 65.7255 110.7368 100.2798 0.8330 
115 868.6923 4.8354 10.9479 46.5567 89.3741 93.2645 0.1613 
116 840.3456 4.6096 9.9475 103.4683 34.0721 95.6440 1.5426 
117 1183.4742 5.3638 3.0356 111.5991 85.0032 103.2043 1.3865 
118 1135.6039 0.2824 3.9382 104.1509 85.1004 96.3206 1.5872 
119 835.7475 4.8784 8.6402 28.2291 48.9086 94.8955 1.0879 
120 1059.9578 1.8003 4.3394 89.2603 89.8811 104.7920 1.9820 
121 945.4455 2.6615 11.7832 79.6981 137.1719 91.2936 0.0841 
122 940.3691 4.8447 8.8401 64.8259 76.7848 105.0046 1.0950 
123 944.5164 5.6457 1.3996 84.9090 47.3171 109.8371 0.8979 
124 1008.3203 4.7338 8.5507 29.4898 111.6638 99.7914 1.2619 
125 1067.6229 3.1406 7.3798 73.1446 67.1382 112.5374 1.4673 
126 1012.5613 2.1029 7.9421 60.2050 32.9070 106.4041 0.3239 
127 1147.5776 3.9175 2.8314 100.9341 105.0141 94.6156 0.2103 
128 883.9272 3.4226 8.3228 99.9387 137.5778 108.6783 0.7422 
129 984.6858 2.2427 10.1388 69.2244 108.9710 95.0710 1.0708 
130 863.1092 5.4492 8.8551 102.5938 34.0145 95.9785 1.9651 
131 960.6850 0.3236 10.0163 127.0417 99.0863 119.8603 0.2038 
132 1087.8057 0.9914 2.6626 43.5632 36.5386 107.7467 0.1867 
133 830.1949 5.6883 4.8705 106.7632 97.6403 97.1680 0.6701 
134 1149.8361 0.1602 10.4237 36.5730 62.2932 108.9049 0.9573 
135 1037.7584 4.4262 8.7628 81.7663 103.2825 102.1757 0.0311 
136 856.9141 5.9482 7.4026 60.7683 43.5731 103.9543 0.4126 
137 871.0479 0.9707 6.0037 121.8960 41.5224 101.8767 1.2657 
138 1017.9137 0.8002 4.8802 54.7941 117.5458 97.2646 0.6835 
139 1021.8604 2.8394 5.8160 73.1562 29.3633 99.9522 0.0128 
140 886.1678 0.4684 10.3428 118.2077 33.1379 101.3713 0.5673 
141 822.2887 5.8174 2.9759 28.5428 54.8353 110.2030 0.4820 
142 1011.1647 1.6147 5.0457 54.8918 25.5056 93.8342 0.3778 
143 1060.8155 5.6552 1.8732 20.9470 20.8148 100.7246 1.6708 
144 1162.8666 5.6224 6.7969 63.5799 51.9961 96.5328 1.5369 
145 820.9606 5.1760 9.6405 119.3982 89.2048 113.3061 1.9371 
146 1027.2269 4.2364 9.3759 100.8201 79.6606 115.6044 1.6746 
147 1146.2381 4.7112 10.0526 48.0341 20.8954 106.0804 0.0919 
148 1173.7493 4.9693 11.1862 69.7062 29.9739 110.6070 0.8736 
149 1167.2240 1.3348 7.4994 41.7847 116.3222 114.9663 1.5634 
150 883.8428 2.7293 4.3775 62.4890 89.4077 93.8415 0.4014 
151 1111.3842 2.2769 7.4497 112.1957 129.0640 106.4761 1.2154 
152 854.4943 4.6169 5.7313 73.1389 39.8336 108.4937 1.9749 
153 1079.8708 2.1548 7.6826 76.8981 135.4998 96.6873 1.9868 
154 836.4197 5.9336 0.8506 23.0554 55.7666 97.7082 1.5063 
155 860.7364 3.0263 9.1671 21.4373 41.1042 102.6406 0.5537 
156 1130.5629 2.0158 3.8000 64.2124 135.3149 98.4302 1.2217 
157 908.8428 2.1962 10.9106 97.8860 102.3492 109.2375 1.0724 
158 853.1825 3.6700 4.0954 56.0464 123.4033 110.7437 0.9219 
159 921.1950 1.1711 4.0656 41.2115 84.2082 101.7338 1.0038 
160 846.9129 4.8727 9.4223 97.4589 70.5408 118.4054 1.9558 
161 1133.5980 0.8309 1.1345 87.8085 45.1202 101.6620 0.7408 
162 1028.8492 1.9101 5.0557 39.9575 68.2576 105.2775 1.1530 
163 1054.4748 2.9302 10.7935 27.4037 107.7770 98.2521 1.9296 
164 987.6820 4.6567 1.4449 79.1959 115.0341 95.5322 1.1838 
165 1074.4038 1.4035 10.0972 71.4934 63.5037 97.7854 0.0516 
166 1098.4049 4.7334 0.6826 91.3956 115.7298 116.7446 1.2517 
167 1131.5367 1.1432 5.9878 70.7384 126.7430 116.0906 0.7815 
168 802.9700 0.9519 10.2221 116.2192 132.1992 100.8668 0.9598 
169 970.7006 3.6812 2.1550 83.6887 85.0180 105.7954 0.7757 
170 879.2779 4.6129 4.6162 58.1544 100.3309 95.7115 0.1163 
171 1011.0537 2.1739 9.7524 37.8455 22.4196 104.4799 1.0120 
172 1005.0567 5.5199 3.2923 81.1225 135.7360 93.9257 0.7785 
173 801.8714 4.0988 2.0945 116.5967 54.0516 91.4944 0.8252 
174 1072.3735 1.5800 6.0059 53.3060 115.2212 110.6515 0.7985 
175 822.3409 4.3497 11.0125 56.7867 126.5584 110.7802 0.6384 
176 1102.6822 0.9274 9.8432 47.6982 95.5247 108.7976 0.4332 
177 1062.3840 1.8618 9.8827 71.5999 78.5505 115.7977 0.3190 
178 841.7829 5.0337 8.0502 103.6858 70.8794 93.7691 1.2909 
179 1164.3809 2.6934 11.4615 93.5238 53.1770 103.8768 0.9965 
180 841.9197 2.2911 4.9669 26.9970 52.4839 98.2269 1.4006 
181 847.0322 3.3615 9.5918 36.8021 128.1011 119.8474 1.8207 
182 1118.5547 1.2616 7.8375 110.6917 107.9143 92.9472 0.2143 
183 1120.1233 4.5903 7.1781 103.0124 125.9378 112.4855 0.0255 
184 1066.3320 2.5523 9.9933 60.9820 103.4762 108.8070 0.0200 
185 981.3454 3.3951 0.5969 105.1648 48.9434 113.6407 0.5543 
186 851.6459 4.8430 5.3016 129.7271 45.0707 115.8665 0.8536 
187 922.4865 0.9250 5.7424 22.6736 42.0719 103.0916 0.6943 
188 827.6380 1.6531 3.8708 112.8974 112.2334 95.4021 0.8691 
189 1107.3228 5.4207 11.9971 128.8007 123.7886 96.3057 0.3328 
190 1122.3489 1.5554 7.9099 106.9352 115.5334 99.7701 1.9616 
191 1139.7696 2.6824 2.7883 93.9610 111.7422 107.5822 1.1336 
192 1127.0178 5.6018 1.5646 83.0556 73.4375 110.4396 1.7107 
193 930.9972 2.5260 0.6857 96.9763 60.3723 93.3938 0.5038 
194 987.1571 1.1436 7.7883 112.1330 33.2843 102.4959 1.3848 
195 816.0688 5.6098 4.3755 109.2007 63.6120 108.0527 0.6763 
196 1035.9383 4.0787 4.5422 42.9892 112.7891 106.2380 1.1881 
197 943.0918 5.1436 4.4181 129.8193 25.1345 118.8531 1.0546 
198 967.3921 2.2938 7.5895 25.3268 36.1439 109.5429 0.0652 
199 1107.3962 5.3830 2.4868 107.5614 138.1202 90.7901 0.6048 
200 1039.5105 1.7316 7.4530 93.0102 75.0708 119.4998 1.7755 
201 819.9937 0.1392 7.7089 42.9545 40.6614 93.1147 0.9006 
202 1129.7859 5.8853 0.0709 23.2237 89.6123 113.8072 0.0204 
203 853.1628 0.5435 2.0434 55.9899 72.2319 111.0102 1.7441 
204 951.3433 1.9160 5.2109 74.8747 58.4257 108.6218 0.1457 
205 1124.5381 0.3617 1.1343 96.5907 79.1905 105.8268 1.5588 
206 1014.7737 3.9871 7.1334 71.2638 50.8331 102.1899 0.0187 
207 1089.5153 3.7756 0.2515 103.3033 29.7446 119.0053 0.3537 
208 996.8798 5.0201 9.0838 34.6957 21.6691 103.1195 0.2584 
209 887.5987 1.5829 0.0090 82.3432 65.8103 109.1917 0.5834 
210 931.9672 0.7409 0.7052 113.5524 74.0175 100.9963 0.6381 
211 870.9288 5.1787 0.4331 111.0677 92.6661 90.1615 1.3492 
212 1101.3703 3.6283 3.4116 78.5359 133.9578 100.9055 0.2181 
213 1068.0784 0.2116 6.7271 116.1377 36.6233 115.4938 0.3119 
214 977.2215 1.9398 9.1696 28.0206 113.6408 118.7975 0.7612 
215 999.6208 5.3633 11.5451 106.0626 79.9566 110.1727 0.6969 
216 1131.7168 1.1370 8.3585 128.4445 35.0696 90.9285 1.9079 
217 950.8713 0.7546 11.8008 67.7686 47.2925 104.7741 1.5563 
218 972.4625 4.5657 9.8709 77.8821 41.6133 91.0392 0.7107 
219 916.3669 0.3669 2.0721 75.5744 92.4893 104.8519 1.0255 
220 880.0392 2.6407 2.1242 118.5783 97.0435 108.3512 1.3080 
221 836.0814 0.7451 10.5627 82.5027 46.2208 105.1787 1.3318 
222 1025.1828 1.9615 2.5247 52.8789 117.9903 94.8786 1.6408 
223 913.7289 0.2678 4.0560 99.9327 121.0571 99.8863 1.8192 
224 1163.3635 0.3116 0.3226 124.0571 87.1457 97.4433 1.3331 
225 887.8236 3.2891 1.5944 68.4326 107.8177 103.4474 1.4973 
226 883.5702 4.4805 11.0534 39.1763 103.0849 91.8178 0.2002 
227 908.4535 3.3960 7.0266 38.2254 39.9135 94.9977 0.2902 
228 859.1360 0.3219 2.0361 27.4422 63.7121 118.5939 1.0829 
229 1085.5913 1.2746 7.9389 98.7718 133.9711 119.2087 1.6893 
230 870.4756 3.9982 10.4515 26.7775 28.1790 118.2549 1.1341 
231 1058.3977 5.6207 3.9427 84.4825 20.4345 104.4592 1.9440 
232 891.8458 5.9434 5.8813 32.3762 87.4684 104.3682 0.4847 
233 1016.5978 1.0938 1.5665 65.2139 53.1946 91.7511 0.6248 
234 953.2120 3.2886 5.1018 35.9077 139.5762 118.1057 1.7526 
235 1132.2950 2.9615 8.0595 85.4741 133.7474 108.1915 0.1313 
236 1091.8537 2.1607 1.8425 44.4947 98.1579 116.1515 1.3424 
237 951.2271 4.5937 6.0818 30.2897 119.4236 97.7866 1.4432 
238 1088.4565 3.5118 11.7455 95.2543 121.4556 104.6111 0.0800 
239 996.8812 5.8329 7.2058 103.9547 75.2393 102.7291 1.4500 
240 1007.8974 3.4647 4.7051 38.7001 53.7995 95.2110 0.7822 
241 854.0271 2.8324 1.4033 59.8719 137.6678 111.7256 1.3888 
242 951.1847 1.8446 2.8462 64.5258 64.9415 114.4346 1.3616 
243 1101.2724 5.3230 3.5448 75.4126 99.1392 107.7172 1.0931 
244 992.1392 5.4204 11.6589 20.3470 106.4623 95.2418 1.6310 
245 870.3450 1.9181 8.0946 109.9010 25.0308 114.6217 0.8691 
246 1073.2688 0.2209 8.9605 100.8465 113.2100 114.4067 0.9219 
247 931.1843 1.2801 10.7840 117.4297 54.1035 91.9039 1.4112 
248 860.7345 2.6253 10.3636 80.5425 72.3206 97.2908 0.6275 
249 1108.6176 3.7083 2.5588 90.3999 46.6968 115.2131 1.6545 
250 964.0179 4.2821 5.2450 84.8765 84.6451 96.8191 0.4731 
251 1103.6114 0.8909 5.8548 40.9453 57.7470 95.0386 0.5715 
252 856.7162 2.5668 2.1295 114.4879 103.8824 100.3031 1.1345 
253 972.4523 3.2717 1.5020 44.6651 90.1146 115.9258 0.8354 
254 825.8656 2.9035 10.9681 80.9993 130.6921 115.1914 0.3741 
255 1026.9101 4.2537 0.5380 53.7642 133.2522 108.7920 0.4154 
256 1198.2804 5.6702 6.3511 63.6780 126.6605 115.3016 0.6639 
257 1117.1503 3.3748 1.3205 128.7501 29.4172 113.2362 0.6602 
258 1181.5586 1.7546 2.9447 75.2441 125.6970 111.0143 0.8356 
259 1019.4721 0.1780 11.0963 32.9963 45.3700 118.6769 0.3506 
260 1094.8975 2.5113 11.2435 53.5003 138.2901 111.3979 1.1915 
261 1059.0997 2.7713 5.4697 95.6505 96.4396 95.4249 1.1392 
262 924.5939 4.3985 7.2364 103.7651 104.6918 98.4902 1.9016 
263 865.5455 0.7071 10.1867 74.9650 21.6626 115.3642 1.8021 
264 1161.3662 4.9963 4.6337 28.3746 28.0132 119.0147 1.6822 
265 976.9336 2.7996 3.4514 52.1615 108.4027 91.0154 1.8033 
266 909.4454 0.2428 9.6675 52.8787 29.2338 102.3413 0.7378 
267 1126.9957 4.0371 3.0586 117.2378 58.6460 91.0366 0.6684 
268 1145.5392 2.4411 5.9299 123.3592 51.5313 118.7223 1.1536 
269 879.2716 1.5655 5.4770 34.2564 135.7559 119.4917 0.4298 
270 984.1189 4.9946 1.6137 60.2303 65.2492 101.9905 0.0356 
271 1002.3972 2.3035 7.4898 127.5539 126.5670 112.1714 0.9518 
272 933.7297 0.3990 6.1596 122.0348 52.7679 93.8673 1.8528 
273 1021.4998 4.3832 4.7047 94.4612 136.9790 111.6418 1.8932 
274 1159.1884 4.7821 6.9803 113.1647 76.7381 90.1031 0.9584 
275 874.4089 2.7044 3.7087 40.4035 119.2733 111.0795 0.3899 
276 1111.9758 2.7916 9.1140 94.4921 33.1395 118.5181 0.5889 
277 1073.3673 2.9265 4.8917 114.7067 108.7380 107.6282 0.5003 
278 987.3221 4.4958 4.8091 25.3651 115.4745 100.3345 0.4073 
279 1086.0483 1.3730 4.2447 68.5525 38.8221 94.5600 0.7592 
280 1004.5917 0.1828 0.2671 54.0474 20.0671 106.7833 1.8653 
281 1093.6851 2.1484 2.4389 51.3941 119.3531 112.8706 1.1944 
282 1150.2227 3.6803 2.9529 88.8932 59.2311 105.9986 1.5107 
283 1081.3277 4.2214 4.2586 72.8919 24.1903 113.2773 1.0089 
284 943.5511 1.1331 10.5684 100.8825 93.4461 94.7187 0.9582 
285 826.2803 3.7676 4.1157 126.3242 63.5818 114.1668 1.8730 
286 1085.9282 5.6309 9.2745 90.9899 84.5175 113.2400 1.8407 
287 802.1998 3.9025 5.9805 21.8564 92.1836 119.6259 1.4482 
288 1188.7206 3.3097 4.2797 27.6176 72.6676 113.1546 0.6148 
289 1046.4481 5.0644 2.8196 57.1459 57.2720 112.2360 0.6895 
290 926.6840 4.2049 11.5361 90.3109 139.0644 98.8910 1.7225 
291 965.7154 2.6073 10.3175 116.8469 20.1723 113.8767 1.6840 
292 1115.3749 4.7700 10.3120 48.4897 126.9455 105.6143 0.1340 
293 965.8378 0.2611 1.8287 41.3398 35.5096 112.4559 0.5620 
294 949.2897 2.7598 0.5434 94.9419 85.4236 115.8570 0.2045 
295 1081.5189 5.7359 5.8221 74.5416 91.1095 96.9295 1.7141 
296 1051.1126 0.3341 1.7880 70.4609 89.0882 111.3305 1.4734 
297 959.0222 5.6835 11.2545 41.1085 117.0333 91.6336 0.7121 
298 1091.2290 4.0436 4.8105 79.3867 121.1070 91.4545 0.1589 
299 1060.4681 1.7313 7.0602 50.2069 83.2017 99.3286 1.8648 
300 848.1675 3.0091 5.5740 121.1010 104.3677 107.3370 1.5067 
301 1065.6236 1.4509 7.8345 83.0975 97.0398 98.5176 1.7689 
302 1118.5232 0.8432 5.1027 46.5581 79.6851 99.3758 0.1820 
303 1062.5095 3.0056 6.9043 82.8433 98.4229 100.3518 0.0023 
304 938.0392 2.3313 8.7091 24.6202 24.9304 90.1416 0.4667 
305 924.5598 2.4106 0.3656 30.5776 21.0220 113.8201 1.1595 
306 1122.9587 3.9956 9.9165 93.4443 116.7695 113.1574 0.5758 
307 831.2505 1.0486 4.4198 66.4572 129.5263 111.2742 0.3290 
308 1177.8110 3.9980 4.2896 119.6466 55.6864 113.6916 0.1487 
309 831.3142 2.1058 1.1836 99.8903 52.6862 118.3017 0.9232 
310 1153.6631 5.1403 9.4481 38.0404 107.7167 119.4904 1.6987 
311 846.5580 2.9061 5.9362 46.9652 102.6453 111.5846 0.2937 
312 878.2367 3.0864 1.6659 104.6578 91.3663 107.8104 0.4070 
313 1041.4221 0.1929 3.0969 102.9621 90.6400 110.9576 0.7131 
314 966.7413 0.1001 10.8839 68.7024 87.1304 101.7128 0.7980 
315 1044.4356 1.2779 11.1956 105.5546 63.2784 100.8520 0.6051 
316 1182.0438 0.6639 6.8402 63.5058 57.3758 91.3157 1.6964 
317 892.5147 5.7231 7.0498 86.8794 47.6658 116.6585 1.3223 
318 1099.2330 2.3779 6.8515 80.0897 35.7356 102.2312 0.1490 
319 870.8140 5.6808 9.7760 36.6174 61.1580 100.3925 0.0439 
320 1184.1099 3.3182 11.3690 78.5989 90.3784 117.5349 0.2017 
321 898.7993 5.9440 9.5225 121.8846 126.8956 113.9462 1.9144 
322 1117.0871 3.3496 5.4636 53.5686 51.8326 113.7812 1.1188 
323 899.9492 1.0134 2.5229 89.6352 94.0784 102.8491 1.1286 
324 1001.7256 3.5623 4.8041 32.6718 121.4207 118.6725 0.8986 
325 943.4520 4.6542 10.4185 86.5215 39.9534 118.3773 0.8594 
326 1008.4762 0.8450 9.9381 29.1158 57.2868 92.0802 1.1151 
327 1172.3028 0.0074 8.0140 23.3640 48.4845 105.3514 1.3206 
328 1064.9493 1.3438 8.2227 20.9984 88.2145 99.6621 1.4100 
329 872.6418 5.3381 11.9603 67.8711 75.6466 103.4239 1.2663 
330 1065.7393 5.3524 8.4065 31.2964 76.9348 102.2017 1.9876 
331 1073.1591 4.0705 7.5192 123.5614 87.4835 90.0819 1.2558 
332 1093.1732 5.5342 1.9908 51.8852 58.1960 110.6410 0.2517 
333 888.4043 1.2020 1.5898 129.0206 54.5103 101.5095 0.2376 
334 1172.4174 0.6073 2.5072 95.7430 83.2528 102.0876 0.7324 
335 1116.8071 4.5391 9.3312 89.1837 41.8187 119.2786 0.5161 
336 943.1135 0.5664 6.7676 123.6476 74.0675 92.9907 1.8011 
337 1108.2467 3.5107 1.6902 98.7462 111.9422 116.9464 1.1748 
338 826.9686 0.9443 0.7790 55.1137 137.0373 116.5641 1.5871 
339 1031.8282 2.8299 10.7550 70.9823 99.1532 113.5630 0.4729 
340 1047.8943 0.1082 9.5754 111.4670 92.4162 102.1616 1.2496 
341 1118.3257 5.8446 1.2553 118.0866 38.6082 94.8839 0.1392 
342 968.5316 2.1669 5.8079 104.7723 63.8633 97.0792 0.1531 
343 1066.2899 3.9572 1.4335 95.5753 119.6618 91.0557 0.1799 
344 951.7930 0.0789 4.2212 123.4899 66.4969 116.8190 0.5261 
345 946.9524 1.6796 9.0583 72.4622 94.6625 103.0247 1.0241 
346 880.3915 4.6492 5.9795 36.9671 113.7147 102.0907 1.1166 
347 1007.9975 1.2889 6.2108 115.4788 37.8084 111.2641 0.2448 
348 1054.7102 5.7052 7.0486 122.3573 83.7545 118.7237 1.4288 
349 1007.5685 0.3639 2.2324 21.6801 132.8046 94.8266 0.1482 
350 1072.0117 0.5480 6.3306 84.6291 89.2199 96.3952 1.4482 
351 1076.6853 1.0435 7.9065 25.2919 44.6490 112.8809 0.6365 
352 1151.1428 4.0386 1.8021 125.7281 102.3094 91.4482 0.5858 
353 871.5438 2.6239 6.0630 102.4898 134.8672 107.9988 1.5220 
354 1042.3986 2.3641 5.8219 108.5207 127.5461 116.4298 0.1887 
355 971.2446 1.3684 8.9214 83.0095 133.6219 95.4184 1.0170 
356 1132.8066 4.5949 11.8671 95.6462 29.5324 101.4786 1.3511 
357 999.3490 2.6999 11.5417 49.7279 69.7047 103.6885 0.6661 
358 812.0277 0.5337 8.7161 45.5890 109.1959 113.5150 1.1837 
359 1099.9526 1.4141 6.1629 55.6922 127.9398 110.7683 1.3148 
360 957.2036 0.0821 7.3903 30.1280 109.5361 112.7269 0.9233 
361 898.3705 5.7772 1.4889 121.5852 86.0166 99.6996 0.9203 
362 1076.1045 2.9659 4.8709 96.0291 115.4447 94.6739 0.1982 
